data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1514330,466,MLI196,196,15-Mar-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",2,1524053960,MLI
1514331,466,MLI197,197,15-Mar-12,2012,3,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"One of 28 separate events, occurring since January, that killed 43 people, anti-personnel mines planted by MUJAO exploded.",1,1524053960,MLI
1514392,466,MLI193,193,13-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Dire,Dire,Dire,16.257,-3.4013,1,Agence France Presse,International,"The MNLA is believed to have taken Dire, though this has not been substantiated.",0,1524053960,MLI
1514452,466,MLI192,192,11-Mar-12,2012,1,Battle-No change of territory,Military Forces of Mauritania (2009-),,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse,International,Mauritanian forces cross the border into Mali and strike AQIM forces in the far north. Two reported killed. Two civilians were also injured.,2,1524053960,MLI
1514489,466,MLI191,191,10-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,AQIM: Al Qaeda in the Islamic Maghreb,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Jeune Afrique,Regional,"MNLA rebel claim to have taken a military location. Many prisoners reportedly taken, unknown casualties. Sources claim AQIM was fighting along with MNLA. Three are dead and another badly injured.",3,1524053960,MLI
1514625,466,MLI190,190,6-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,IHS Global Insight Daily Analysis,International,Rebel siege continues.,0,1524053960,MLI
1514662,466,MLI189,189,5-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Reuters News,International,A military refueling convoy comes under attack and is destroyed.,0,1524053960,MLI
1514691,466,MLI187,187,4-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Agence France Presse,International,"Heavy fighting reported, many displaced.",0,1524053960,MLI
1514692,466,MLI188,188,4-Mar-12,2012,1,Remote violence,Military Forces of the United States,,8,,,0,80,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Agence France Presse,International,US Air Force C-130s drop supplies for Malian soldiers near Tessalit.,0,1524053960,MLI
1514735,466,MLI186,186,3-Mar-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,BBC Monitoring Middle East,National,MNLA rebels capture a military base in the north known as Amchiche.,0,1524053960,MLI
1514760,466,MLI185,185,2-Mar-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Mopti,Tenenkou,Tenenkou Commune,Tenenkou,14.4572,-4.9167,1,Agence France Presse,International,MNLA rebels abducted 3 soldiers.,0,1524053960,MLI
1514861,466,MLI184,184,28-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Agence France Presse,International,"MNLA and government forces clash, details uncertain.",0,1524053960,MLI
1515025,466,MLI183,183,23-Feb-12,2012,1,Remote violence,Military Forces of Mali (2002-2012),,1,Civilians (Mali),,7,17,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Reuters News,International,"A young girl was killed and ten other people, all women and children, were injured when Malis air force bombed a camp for displaced civilians in the north of the country. This was a mistake attributed to indiscriminate bombing aimed at MNLA rebels.",1,1524053960,MLI
1515177,466,MLI181,181,18-Feb-12,2012,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.6978,1,Agence France Presse,International,AQIM shoots and kills a village chief.,1,1524053960,MLI
1515178,466,MLI182,182,18-Feb-12,2012,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Youwarou,Youwarou,Youvarou,15.3684,-4.2628,1,Africa Research Bulletin,Regional,"AQIM attacks a town, civilians.",0,1524053960,MLI
1515192,466,MLI180,180,17-Feb-12,2012,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (International),,7,27,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,AQIM kidnaps 3 Europeans.,0,1524053960,MLI
1515235,466,MLI179,179,16-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,IRIN Africa,Other,100 MNLA dead after two days of fighting with government forces. 50 others were reported captured.,50,1524053960,MLI
1515274,466,MLI177,177,15-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Reuters News,International,100 MNLA dead after two days of fighting with government forces. 50 others were reported captured.,50,1524053960,MLI
245661,466,MLI178,178,15-Feb-12,2012,3,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,3,Africa Research Bulletin,Regional,"The government of Mali reports 126,400 people have been displaced due to fighting between Touareg rebels and government forces since mid January.",0,1515623738,MLI
1515447,466,MLI176,176,9-Feb-12,2012,1,Remote violence,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Africa Research Bulletin,Regional,Government forces launch air strikes on MNLA positions.,0,1524053960,MLI
1515479,466,MLI175,175,8-Feb-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Abeibara,Tinzawatene,Tin Zaouaten,19.9625,2.8575,1,Agence France Presse,International,Rebels gain control of a town following a battle.,0,1524053960,MLI
1515572,466,MLI174,174,5-Feb-12,2012,1,Strategic development,Ansar Dine,,2,,,0,20,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Reuters,International,"Property destruction: Malian fighters from the Ansar Dine Islamist group attacked and burned the tomb of one of the towns saints, classified as a UNESCO World Heritage Site.",0,1524053961,MLI
1515614,466,MLI172,172,4-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,The Mali army said it had killed some 20 Tuareg rebels on Friday and Saturday in the northern city of Timbuktu and taken a dozen prisoners.,17,1524053961,MLI
1515615,466,MLI173,173,4-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Reuters News,International,"Sporadic fighting continues into Saturday. 3,500 residents flee in total.",0,1524053961,MLI
1515650,466,MLI169,169,3-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse,International,The Mali army said it had killed some 20 Tuareg rebels on Friday and Saturday in the northern city of Timbuktu and taken a dozen prisoners.,10,1524053961,MLI
1515651,466,MLI170,170,3-Feb-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Reuters News,International,Heavy weapons fire reported overnight into Saturday throughout a small town. Injuries have gone unreported. Many are reported displaced.,0,1524053961,MLI
1515652,466,MLI171,171,3-Feb-12,2012,1,Violence against civilians,Rioters (Mali),,5,Civilians (Mali),,7,57,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,The Canadian Press,International,"Protestors surrounded the palace of Malis president, angry about the governments handling of attacks by Tuareg rebels in the countrys north. The anger in Mali spills over into xenophobia as Touareg and other light-skinned populations have their homes and property vandalized.",0,1524053961,MLI
1515735,466,MLI165,165,1-Feb-12,2012,1,Battle-Government regains territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Agence France Presse,International,Tuareg rebels took over the northern town of Menaka after the government forces stationed there pulled out overnight.,0,1524053961,MLI
1515704,466,MLI166,166,1-Feb-12,2012,1,Riots/Protests,Rioters (Mali),,5,,,0,50,Western Africa,Mali,Koulikouro,Kati,Kati Commune,Kati,12.7441,-8.0726,1,The Canadian Press,International,Protesters upset over Tuareg attacks attack a Tuareg family living in the town and burn several business owned by Tuaregs.,0,1524053961,MLI
1515705,466,MLI167,167,1-Feb-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,The Canadian Press,International,Protests of government handling of MNLA assaults in the north enters its third day.,0,1524053961,MLI
1515736,466,MLI168,168,1-Feb-12,2012,1,Violence against civilians,Rioters (Mali),,5,Civilians (Mali),Police Forces of Mali (2012-2013),7,57,Western Africa,Mali,Koulikouro,Kati,Kati Commune,Kati,12.7482,-8.0722,1,Annual report of the United Nations High Commissioner for Human Rights,Other,"Rioters in Kati vandalized the pharmacy and clinic of a Tuareg doctor from Timbuktu & the house of the former Minister of Arts and Crafts and Tourism, who is of Tuareg origin. Police intervened to prevent mob lynchings.",0,1524053961,MLI
1515774,466,MLI164,164,31-Jan-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Tombouctou,Niafunke,Souboundou,Niafounke,15.9322,-3.9906,1,Africa Research Bulletin,Regional,Government forces push back an advance by the MNLA.,0,1524053961,MLI
245646,466,MLI163,163,29-Jan-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,The Canadian Press,International,Protests of government handling of MNLA assaults in the north enters its second day.,0,1515623738,MLI
1515844,466,MLI162,162,28-Jan-12,2012,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,The Canadian Press,International,"Groups gather to protest the government handling of MNLA attacks. Many of the protesters are family members of soldiers, claiming they are not properly equipped to handle attacks.",0,1524053961,MLI
1515918,466,MLI161,161,26-Jan-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Gao,Menaka,Anderamboukane,Anderamboukane,15.4275,3.0175,1,Agence France Presse,International,Rebels attack and take over a border town.,0,1524053961,MLI
1515953,466,MLI159,159,24-Jan-12,2012,1,Battle-Non-state actor overtakes territory,MNLA: National Movement for the Liberation of Azawad,Ansar Dine,2,Military Forces of Mali (2012-2013),,1,12,Western Africa,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,1,Annual report of the United Nations High Commissioner for Human Rights,Other,MNLA rebels carry out a killing of Malian soldiers at the Teacher training institute in Aquelhok. The assailants reportedly captured 153 soldiers and tied their arms behind their backs. 84 men (military estimate) had their throats slit or were executed with a bullet fired into the back of their head. Ansar Dine also claimed this attack as their own.,84,1524053961,MLI
245643,466,MLI160,160,24-Jan-12,2012,1,Violence against civilians,MNLA: National Movement for the Liberation of Azawad,,2,Civilians (Mali),,7,27,Western Africa,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,1,Annual report of the United Nations High Commissioner for Human Rights,Other,MNLA rebels entered Aquelhok on 24 January 2012 and started firing at random.,0,1515623738,MLI
1516086,466,MLI157,157,18-Jan-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,AQIM: Al Qaeda in the Islamic Maghreb,2,Military Forces of Mali (2002-2012),,1,12,Western Africa,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,1,Reuters News,International,"MNLA rebels attacks two nearby towns and clash with government forces. Two soldiers killed and 47 MNLA fighters killed total among the two towns. Many others injured. Other unsubstantiated MNLA reports hold that government forces suffered much heavier losses. Civilians executed by AQIM, though the two organizations deny ties to one another.",24,1524053961,MLI
1516087,466,MLI158,158,18-Jan-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2002-2012),,1,12,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Reuters News,International,MNLA rebels attacks two nearby towns and clash with government forces. Two soldiers killed and 47 MNLA fighters killed total among the two towns. Many others injured.,25,1524053961,MLI
1516107,466,MLI156,156,17-Jan-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2002-2012),,1,12,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Africa Research Bulletin,Regional,A second day of attacks by the MNLA in Menaka.,0,1524053961,MLI
1516128,466,MLI155,155,16-Jan-12,2012,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2002-2012),,1,12,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,Africa Research Bulletin,Regional,Several Tuareg rebels and one soldier died in clashes between the Malian army and rebel forces in a northeastern town.,11,1524053961,MLI
